,CPU 제조사,CPU 넘버,메모리 타입,메모리 용량,SSD 형태,SSD 용량,그래픽 칩셋,그래픽 메모리,운영체제,CPU Score,GPU Score,용도,최저가,제품명,제품 코드,그래픽 제조사,저장장치1,저장장치2,저장장치1 크기,저장장치2 크기
2885,1,i5-12600,DDR4,8,M.2,128GB,UHDGraphics770,UHD Graphics 770 ,0,21210,2496,0,901990,ASRock DeskMini B660 i5-12600 120W M.2 에즈윈,17477606,0,M.2,M.2,128,0
2886,1,i5-12600,DDR4,16,M.2,256GB,UHDGraphics770,UHD Graphics 770 ,0,21210,2496,0,954850,ASRock DeskMini B660 i5-12600 120W M.2 에즈윈,17477588,0,M.2,M.2,256,0
2887,1,i7-12700F,DDR4,32,M.2,1TB,GeforceRTX3070,Geforce RTX 3070 8GB,0,31455,22296,1,1698970,알이시스템 리메이드PC BF273,16237511,1,M.2,M.2,1000.0,0
2888,1,i3-12100T,DDR4,4,M.2,256GB,UHDGraphics730,UHD Graphics 730 ,0,12840,1644,0,586290,레노버 씽크센터 M70q Gen3 11T3S00200,17369543,0,M.2,M.2,256,0
2889,0,4650G,DDR4,8,M.2,250GB,4650G,4650G  ,0,16323,2370,0,479240,다나와표준PC 홈/오피스용 221002,13163286,0,M.2,M.2,250,0
2890,1,i5-12400,DDR4,8,M.2,256GB,UHDGraphics730,UHD Graphics 730 ,0,19524,1644,0,739440,DELL 인스피론 DNDT3910 UB02KR,16796090,0,M.2,M.2,256,0
2891,1,i7-12700T,DDR4,32,M.2,1TB,GeforceRTX3050,Geforce RTX 3050 4GB,1,22645,12707,1,2198990,HP 파빌리온 27-ca1010kr ACE5,17450111,1,M.2,M.2,1000.0,0
2892,1,i7-12700KF,DDR4,32,M.2,512GB,GeforceRTX3080Ti,Geforce RTX 3080 Ti 12GB,0,34498,27299,1,2590330,씨넥스존 CYG-0014,18151310,1,M.2,M.2,512,0
2893,1,i5-10210U,DDR4,8,M.2,512GB,UHDGraphics,UHD Graphics ,1,6340,1521,0,1262100,LG전자 27V70N-GR5SK,16203116,0,M.2,M.2,512,0
2894,1,i5-10210U,DDR4,8,M.2,1TB,UHDGraphics,UHD Graphics ,1,6340,1521,0,2067990,LG전자 27V70N-GR5SK,16647974,0,M.2,M.2,1000.0,0
2895,1,i5-10210U,DDR4,16,M.2,512GB,UHDGraphics,UHD Graphics ,1,6340,1521,0,2274090,LG전자 27V70N-GR5SK,16647836,0,M.2,M.2,512,0
2896,1,i5-10210U,DDR4,16,M.2,1TB,UHDGraphics,UHD Graphics ,1,6340,1521,0,2337790,LG전자 27V70N-GR5SK,16648370,0,M.2,M.2,1000.0,0
2897,1,i5-10210U,DDR4,8,M.2,512GB,UHDGraphics,UHD Graphics ,1,6340,1521,0,2274090,LG전자 27V70N-GR5SK,16647857,0,M.2,M.2,512,0
2898,1,i5-10210U,DDR4,8,M.2,512GB,UHDGraphics,UHD Graphics ,1,6340,1521,0,2301390,LG전자 27V70N-GR5SK,16647914,0,M.2,M.2,512,0
2899,1,i5-10210U,DDR4,16,M.2,512GB,UHDGraphics,UHD Graphics ,1,6340,1521,0,2328690,LG전자 27V70N-GR5SK,16647890,0,M.2,M.2,512,0
2900,1,i5-11400F,DDR4,16,M.2,512GB,GeforceRTX3060,Geforce RTX 3060 12GB,1,17201,17071,1,1298920,HP 엔비 TE01-2000kr,15585815,1,M.2,M.2,512,0
2901,1,i5-11400F,DDR4,16,M.2,1TB,GeforceRTX3060,Geforce RTX 3060 12GB,1,17201,17071,1,1418990,HP 엔비 TE01-2000kr,15648005,1,M.2,M.2,1000.0,0
2902,1,i5-11400F,DDR4,16,M.2,2TB,GeforceRTX3060,Geforce RTX 3060 12GB,1,17201,17071,1,1740000,HP 엔비 TE01-2000kr,15648014,1,M.2,M.2,2000.0,0
2903,1,i5-11400F,DDR4,32,M.2,512GB,GeforceRTX3060,Geforce RTX 3060 12GB,1,17201,17071,1,1508650,HP 엔비 TE01-2000kr,15647984,1,M.2,M.2,512,0
2904,1,i5-11400F,DDR4,32,M.2,1TB,GeforceRTX3060,Geforce RTX 3060 12GB,1,17201,17071,1,1632700,HP 엔비 TE01-2000kr,15647999,1,M.2,M.2,1000.0,0
2905,1,i5-11400F,DDR4,32,M.2,2TB,GeforceRTX3060,Geforce RTX 3060 12GB,1,17201,17071,1,2299000,HP 엔비 TE01-2000kr,15648020,1,M.2,M.2,2000.0,0
2906,1,i5-11400F,DDR4,64,M.2,512GB,GeforceRTX3060,Geforce RTX 3060 12GB,1,17201,17071,1,2189000,HP 엔비 TE01-2000kr,15648038,1,M.2,M.2,512,0
2907,1,i5-11400F,DDR4,64,M.2,1TB,GeforceRTX3060,Geforce RTX 3060 12GB,1,17201,17071,1,2299000,HP 엔비 TE01-2000kr,15648047,1,M.2,M.2,1000.0,0
2908,1,i5-11400F,DDR4,64,M.2,2TB,GeforceRTX3060,Geforce RTX 3060 12GB,1,17201,17071,1,2519000,HP 엔비 TE01-2000kr,15648023,1,M.2,M.2,2000.0,0
2909,1,i5-11400F,DDR4,16,M.2,512GB,GeforceRTX3060,Geforce RTX 3060 12GB,1,17201,17071,1,1440020,HP 엔비 TE01-2000kr,16332377,1,M.2,M.2,512,0
2910,1,i5-11400F,DDR4,16,M.2,512GB,GeforceRTX3060,Geforce RTX 3060 12GB,1,17201,17071,1,1881000,HP 엔비 TE01-2000kr,16332470,1,M.2,M.2,512,0
2911,1,i5-11400F,DDR4,16,M.2,1TB,GeforceRTX3060,Geforce RTX 3060 12GB,1,17201,17071,1,1668990,HP 엔비 TE01-2000kr,16332428,1,M.2,M.2,1000.0,0
2912,1,i5-11400F,DDR4,32,M.2,512GB,GeforceRTX3060,Geforce RTX 3060 12GB,1,17201,17071,1,1571020,HP 엔비 TE01-2000kr,16332446,1,M.2,M.2,512,0
2913,1,i5-11400F,DDR4,32,M.2,1TB,GeforceRTX3060,Geforce RTX 3060 12GB,1,17201,17071,1,1688990,HP 엔비 TE01-2000kr,16332557,1,M.2,M.2,1000.0,0
2915,0,5700G,DDR4,16,M.2,256GB,5700G,5700G  ,0,24568,2775,0,848880,HP 285 Pro G8 MT 1Y4D6AV R7 5700G FD,16738319,0,M.2,M.2,256,0
2916,0,5700G,DDR4,32,M.2,2TB,5700G,5700G  ,0,24568,2775,0,1226160,HP 285 Pro G8 MT 1Y4D6AV R7 5700G FD,16951094,0,M.2,M.2,2000.0,0
2917,0,5700G,DDR4,8,M.2,256GB,5700G,5700G  ,0,24568,2775,0,817440,HP 285 Pro G8 MT 1Y4D6AV R7 5700G FD,16950227,0,M.2,M.2,256,0
2918,0,5700G,DDR4,16,M.2,512GB,5700G,5700G  ,0,24568,2775,0,890800,HP 285 Pro G8 MT 1Y4D6AV R7 5700G FD,16738331,0,M.2,M.2,512,0
2919,0,5700G,DDR4,16,M.2,1TB,5700G,5700G  ,0,24568,2775,0,932720,HP 285 Pro G8 MT 1Y4D6AV R7 5700G FD,16738751,0,M.2,M.2,1000.0,0
2920,0,5700G,DDR4,32,M.2,512GB,5700G,5700G  ,0,24568,2775,0,1027040,HP 285 Pro G8 MT 1Y4D6AV R7 5700G FD,16738511,0,M.2,M.2,512,0
2921,0,5700G,DDR4,32,M.2,1TB,5700G,5700G  ,0,24568,2775,0,1068960,HP 285 Pro G8 MT 1Y4D6AV R7 5700G FD,16738688,0,M.2,M.2,1000.0,0
2922,1,i5-12500T,DDR4,8,M.2,256GB,UHDGraphics770,UHD Graphics 770 ,1,17421,2496,0,968780,DELL 옵티플렉스 3000 Micro i5-12500T Win11Home,17787134,0,M.2,M.2,256,0
2923,0,5700G,DDR4,16,M.2,256GB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER 6GB,1,24568,12770,1,898990,레노버 아이디어센터 Gaming5 14ACN6 90RW00C7KR Win11Pro,17403743,1,M.2,M.2,256,0
2924,0,5700G,DDR4,16,M.2,512GB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER 6GB,1,24568,12770,1,1078990,레노버 아이디어센터 Gaming5 14ACN6 90RW00C7KR Win11Pro,17457470,1,M.2,M.2,512,0
2925,0,5700G,DDR4,32,M.2,256GB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER 6GB,1,24568,12770,1,998990,레노버 아이디어센터 Gaming5 14ACN6 90RW00C7KR Win11Pro,17403827,1,M.2,M.2,256,0
2926,1,i3-12100,DDR5,8,M.2,250GB,UHDGraphics730,UHD Graphics 730 ,0,14328,1644,0,489000,한성컴퓨터 프리워커 F12300 D5,16566674,0,M.2,M.2,250,0
2927,1,i7-11700,DDR4,8,M.2,256GB,GeforceGTX1650,Geforce GTX 1650 4GB,1,20074,7820,1,1917680,삼성전자 데스크탑5 DM500TDA-AC79B,16090943,1,M.2,M.2,256,0
2928,1,i7-11700,DDR4,8,SSD,2TB,GeforceGTX1650,Geforce GTX 1650 4GB,1,20074,7820,1,2218990,삼성전자 데스크탑5 DM500TDA-AC79B,13160439,1,SSD,SSD,2000.0,0
2929,1,i7-11700,DDR4,8,SSD,512GB,GeforceGTX1650,Geforce GTX 1650 4GB,1,20074,7820,1,1966280,삼성전자 데스크탑5 DM500TDA-AC79B,16580723,1,SSD,SSD,512,0
2930,1,i7-11700,DDR4,8,SSD,1TB,GeforceGTX1650,Geforce GTX 1650 4GB,1,20074,7820,1,1992470,삼성전자 데스크탑5 DM500TDA-AC79B,16580801,1,SSD,SSD,1000.0,0
2931,1,i7-11700,DDR4,16,M.2,256GB,GeforceGTX1650,Geforce GTX 1650 4GB,1,20074,7820,1,1983100,삼성전자 데스크탑5 DM500TDA-AC79B,13160346,1,M.2,M.2,256,0
2932,0,V1605B,DDR4,4,M.2,120GB,V1605B,V1605B  ,0,6870,0,0,495000,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15624896,0,M.2,M.2,120,0
2933,0,V1605B,DDR4,4,M.2,128GB,V1605B,V1605B  ,0,6870,0,0,479880,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625046,0,M.2,M.2,128,0
2934,0,V1605B,DDR4,4,M.2,250GB,V1605B,V1605B  ,0,6870,0,0,606790,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625097,0,M.2,M.2,250,0
2935,0,V1605B,DDR4,4,M.2,256GB,V1605B,V1605B  ,0,6870,0,0,489880,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625139,0,M.2,M.2,256,0
2936,0,V1605B,DDR4,8,M.2,120GB,V1605B,V1605B  ,0,6870,0,0,510000,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625154,0,M.2,M.2,120,0
2937,0,V1605B,DDR4,8,M.2,128GB,V1605B,V1605B  ,0,6870,0,0,489880,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625178,0,M.2,M.2,128,0
2938,0,V1605B,DDR4,8,M.2,250GB,V1605B,V1605B  ,0,6870,0,0,624510,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625208,0,M.2,M.2,250,0
2939,0,V1605B,DDR4,8,M.2,256GB,V1605B,V1605B  ,0,6870,0,0,504880,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625226,0,M.2,M.2,256,0
2940,0,V1605B,DDR4,8,M.2,500GB,V1605B,V1605B  ,0,6870,0,0,646610,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625265,0,M.2,M.2,500,0
2941,0,V1605B,DDR4,8,M.2,512GB,V1605B,V1605B  ,0,6870,0,0,529880,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625292,0,M.2,M.2,512,0
2942,0,V1605B,DDR4,8,M.2,1TB,V1605B,V1605B  ,0,6870,0,0,599920,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625313,0,M.2,M.2,1000.0,0
2943,0,V1605B,DDR4,16,M.2,120GB,V1605B,V1605B  ,0,6870,0,0,646610,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625337,0,M.2,M.2,120,0
2944,0,V1605B,DDR4,16,M.2,128GB,V1605B,V1605B  ,0,6870,0,0,529880,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625364,0,M.2,M.2,128,0
2945,0,V1605B,DDR4,16,M.2,250GB,V1605B,V1605B  ,0,6870,0,0,661280,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625406,0,M.2,M.2,250,0
2946,0,V1605B,DDR4,16,M.2,256GB,V1605B,V1605B  ,0,6870,0,0,544880,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625466,0,M.2,M.2,256,0
2947,0,V1605B,DDR4,16,M.2,500GB,V1605B,V1605B  ,0,6870,0,0,686440,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625499,0,M.2,M.2,500,0
2948,0,V1605B,DDR4,16,M.2,512GB,V1605B,V1605B  ,0,6870,0,0,569880,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625523,0,M.2,M.2,512,0
2949,0,V1605B,DDR4,16,M.2,1TB,V1605B,V1605B  ,0,6870,0,0,639880,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625538,0,M.2,M.2,1000.0,0
2950,0,V1605B,DDR4,32,M.2,120GB,V1605B,V1605B  ,0,6870,0,0,725210,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625568,0,M.2,M.2,120,0
2951,0,V1605B,DDR4,32,M.2,128GB,V1605B,V1605B  ,0,6870,0,0,609880,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625589,0,M.2,M.2,128,0
2952,0,V1605B,DDR4,32,M.2,250GB,V1605B,V1605B  ,0,6870,0,0,740930,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625631,0,M.2,M.2,250,0
2953,0,V1605B,DDR4,32,M.2,256GB,V1605B,V1605B  ,0,6870,0,0,624880,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625664,0,M.2,M.2,256,0
2954,0,V1605B,DDR4,32,M.2,500GB,V1605B,V1605B  ,0,6870,0,0,765040,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625706,0,M.2,M.2,500,0
2955,0,V1605B,DDR4,32,M.2,512GB,V1605B,V1605B  ,0,6870,0,0,649920,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625721,0,M.2,M.2,512,0
2956,0,V1605B,DDR4,32,M.2,1TB,V1605B,V1605B  ,0,6870,0,0,719880,GIGABYTE BRIX Pro GB-BSRE-1605 M2 피씨디렉트,15625742,0,M.2,M.2,1000.0,0
2957,1,J1900,DDR3L,4,mSATA,128GB,HDGraphics,HD Graphics ,0,1141,923,0,455800,바이퍼테크 VIP TOP J1900 FANLESS,11064210,0,mSATA,mSATA,128,0
2958,1,J1900,DDR3L,4,mSATA,256GB,HDGraphics,HD Graphics ,0,1141,923,0,428210,바이퍼테크 VIP TOP J1900 FANLESS,11064258,0,mSATA,mSATA,256,0
2959,1,J1900,DDR3L,8,mSATA,128GB,HDGraphics,HD Graphics ,0,1141,923,0,470800,바이퍼테크 VIP TOP J1900 FANLESS,11064264,0,mSATA,mSATA,128,0
2960,1,J1900,DDR3L,8,mSATA,256GB,HDGraphics,HD Graphics ,0,1141,923,0,490000,바이퍼테크 VIP TOP J1900 FANLESS,11064261,0,mSATA,mSATA,256,0
2961,0,5700G,DDR4,16,M.2,256GB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER 6GB,1,24568,12770,1,898990,레노버 아이디어센터 Gaming5 14ACN6 90RW00C7KR Win10Pro,16208210,1,M.2,M.2,256,0
2962,0,5700G,DDR4,16,M.2,256GB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER 6GB,1,24568,12770,1,1201200,레노버 아이디어센터 Gaming5 14ACN6 90RW00C7KR Win10Pro,16208378,1,M.2,M.2,256,0
2963,0,5700G,DDR4,16,M.2,512GB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER 6GB,1,24568,12770,1,968990,레노버 아이디어센터 Gaming5 14ACN6 90RW00C7KR Win10Pro,17412119,1,M.2,M.2,512,0
2964,0,5700G,DDR4,32,M.2,256GB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER 6GB,1,24568,12770,1,1328600,레노버 아이디어센터 Gaming5 14ACN6 90RW00C7KR Win10Pro,16208462,1,M.2,M.2,256,0
2965,0,5700G,DDR4,32,M.2,256GB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER 6GB,1,24568,12770,1,1401400,레노버 아이디어센터 Gaming5 14ACN6 90RW00C7KR Win10Pro,16208516,1,M.2,M.2,256,0
2966,1,N4120,DDR4,4,eMMC,64GB,UHDGraphics600,UHD Graphics 600 ,1,2494,326,0,313130,ECS LIVA Z2 N4120 Win10Pro,15954818,0,eMMC,eMMC,64,0
2967,1,N4120,DDR4,8,eMMC,64GB,UHDGraphics600,UHD Graphics 600 ,1,2494,326,0,342990,ECS LIVA Z2 N4120 Win10Pro,15955082,0,eMMC,eMMC,64,0
2968,1,i7-12700KF,DDR5,32,M.2,1TB,GeforceRTX3070Ti,Geforce RTX 3070 Ti 8GB,0,34498,23611,1,2213120,알이시스템 리메이드PC RB274,16017143,1,M.2,M.2,1000.0,0
2969,1,J4025,DDR4,4,M.2,256GB,UHDGraphics600,UHD Graphics 600 ,0,1695,326,0,488640,HP 24-ck0000kl,17352809,0,M.2,M.2,256,0
2970,1,J4025,DDR4,8,M.2,256GB,UHDGraphics600,UHD Graphics 600 ,0,1695,326,0,528990,HP 24-ck0000kl,17390960,0,M.2,M.2,256,0
2971,1,J4025,DDR4,8,M.2,512GB,UHDGraphics600,UHD Graphics 600 ,0,1695,326,0,628990,HP 24-ck0000kl,17411603,0,M.2,M.2,512,0
2972,1,J4025,DDR4,16,M.2,256GB,UHDGraphics600,UHD Graphics 600 ,0,1695,326,0,648780,HP 24-ck0000kl,17390966,0,M.2,M.2,256,0
2973,1,J4025,DDR4,16,M.2,512GB,UHDGraphics600,UHD Graphics 600 ,0,1695,326,0,748190,HP 24-ck0000kl,17390993,0,M.2,M.2,512,0
2974,1,J4025,DDR4,4,M.2,128GB,UHDGraphics600,UHD Graphics 600 ,0,1695,326,0,469000,HP 24-cb0010kl,16797284,0,M.2,M.2,128,0
2975,1,J4025,DDR4,4,M.2,256GB,UHDGraphics600,UHD Graphics 600 ,0,1695,326,0,533710,HP 24-cb0010kl,16797335,0,M.2,M.2,256,0
2976,1,J4025,DDR4,8,M.2,128GB,UHDGraphics600,UHD Graphics 600 ,0,1695,326,0,523930,HP 24-cb0010kl,16797314,0,M.2,M.2,128,0
2977,1,J4025,DDR4,8,M.2,256GB,UHDGraphics600,UHD Graphics 600 ,0,1695,326,0,561840,HP 24-cb0010kl,16797326,0,M.2,M.2,256,0
2984,1,i7-12700F,DDR4,16,M.2,512GB,GeforceRTX3080,Geforce RTX 3080 10GB,0,31455,25205,1,1929830,영웅컴퓨터 영웅 963 게이밍맥스 12780F,16600235,1,M.2,M.2,512,0
2985,0,5500U,DDR4,8,M.2,512GB,5500U,5500U  ,1,13155,2009,0,872030,HP 205 Pro G8 24 AIO 5S052PA,16751987,0,M.2,M.2,512,0
2986,0,5500U,DDR4,8,SSD,1TB,5500U,5500U  ,1,13155,2009,0,945000,HP 205 Pro G8 24 AIO 5S052PA,16911512,0,SSD,SSD,1000.0,0
2987,0,5500U,DDR4,8,M.2,512GB,5500U,5500U  ,1,13155,2009,0,958990,HP 205 Pro G8 24 AIO 5S052PA,17194577,0,M.2,M.2,512,0
2988,0,5500U,DDR4,8,M.2,512GB,5500U,5500U  ,1,13155,2009,0,988990,HP 205 Pro G8 24 AIO 5S052PA,18154691,0,M.2,M.2,512,0
2989,0,5500U,DDR4,16,M.2,512GB,5500U,5500U  ,1,13155,2009,0,909000,HP 205 Pro G8 24 AIO 5S052PA,17194553,0,M.2,M.2,512,0
2990,0,5500U,DDR4,16,SSD,1TB,5500U,5500U  ,1,13155,2009,0,1083990,HP 205 Pro G8 24 AIO 5S052PA,18154748,0,SSD,SSD,1000.0,0
2991,0,5500U,DDR4,16,M.2,512GB,5500U,5500U  ,1,13155,2009,0,969000,HP 205 Pro G8 24 AIO 5S052PA,17194595,0,M.2,M.2,512,0
2992,0,5500U,DDR4,16,M.2,512GB,5500U,5500U  ,1,13155,2009,0,1043990,HP 205 Pro G8 24 AIO 5S052PA,18154727,0,M.2,M.2,512,0
2993,0,5500U,DDR4,16,M.2,1TB,5500U,5500U  ,1,13155,2009,0,1099000,HP 205 Pro G8 24 AIO 5S052PA,18154973,0,M.2,M.2,1000.0,0
2994,0,5500U,DDR4,16,M.2,1TB,5500U,5500U  ,1,13155,2009,0,1173990,HP 205 Pro G8 24 AIO 5S052PA,18154787,0,M.2,M.2,1000.0,0
2995,0,5500U,DDR4,32,M.2,512GB,5500U,5500U  ,1,13155,2009,0,1098990,HP 205 Pro G8 24 AIO 5S052PA,18154946,0,M.2,M.2,512,0
2996,0,5500U,DDR4,32,M.2,1TB,5500U,5500U  ,1,13155,2009,0,1228990,HP 205 Pro G8 24 AIO 5S052PA,18155018,0,M.2,M.2,1000.0,0
2997,0,5500U,DDR4,32,M.2,512GB,5500U,5500U  ,1,13155,2009,0,1158990,HP 205 Pro G8 24 AIO 5S052PA,18154994,0,M.2,M.2,512,0
2998,0,5500U,DDR4,32,M.2,512GB,5500U,5500U  ,1,13155,2009,0,1188990,HP 205 Pro G8 24 AIO 5S052PA,17194757,0,M.2,M.2,512,0
2999,0,5500U,DDR4,32,M.2,1TB,5500U,5500U  ,1,13155,2009,0,1288990,HP 205 Pro G8 24 AIO 5S052PA,18155000,0,M.2,M.2,1000.0,0
3000,0,5500U,DDR4,32,M.2,1TB,5500U,5500U  ,1,13155,2009,0,1318990,HP 205 Pro G8 24 AIO 5S052PA,18154832,0,M.2,M.2,1000.0,0
3001,1,i5-11500,DDR4,8,M.2,256GB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER ,1,17576,12770,1,1124980,HP 280 Pro G8 MT 455P6PA,16179602,1,M.2,M.2,256,0
3002,1,i5-11500,DDR4,8,SSD,512GB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER ,1,17576,12770,1,1198990,HP 280 Pro G8 MT 455P6PA,16941641,1,SSD,SSD,512,0
3003,1,i5-11500,DDR4,8,SSD,1TB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER ,1,17576,12770,1,1248990,HP 280 Pro G8 MT 455P6PA,16941947,1,SSD,SSD,1000.0,0
3004,1,i5-11500,DDR4,16,M.2,256GB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER ,1,17576,12770,1,1148820,HP 280 Pro G8 MT 455P6PA,17677652,1,M.2,M.2,256,0
3005,1,i5-11500,DDR4,16,M.2,512GB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER ,1,17576,12770,1,1198990,HP 280 Pro G8 MT 455P6PA,17677715,1,M.2,M.2,512,0
3006,1,i5-11500,DDR4,16,M.2,1TB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER ,1,17576,12770,1,1333990,HP 280 Pro G8 MT 455P6PA,17677859,1,M.2,M.2,1000.0,0
3007,1,i5-11500,DDR4,32,M.2,256GB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER ,1,17576,12770,1,1298990,HP 280 Pro G8 MT 455P6PA,17677661,1,M.2,M.2,256,0
3008,1,i5-11500,DDR4,32,M.2,512GB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER ,1,17576,12770,1,1398990,HP 280 Pro G8 MT 455P6PA,17677796,1,M.2,M.2,512,0
3009,1,i5-11500,DDR4,32,M.2,1TB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER ,1,17576,12770,1,1390210,HP 280 Pro G8 MT 455P6PA,17677886,1,M.2,M.2,1000.0,0
3010,1,i5-11500,DDR4,64,M.2,256GB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER ,1,17576,12770,1,1498990,HP 280 Pro G8 MT 455P6PA,17677694,1,M.2,M.2,256,0
3011,1,i5-11500,DDR4,64,M.2,512GB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER ,1,17576,12770,1,1568990,HP 280 Pro G8 MT 455P6PA,17677817,1,M.2,M.2,512,0
3012,1,i5-11500,DDR4,64,M.2,1TB,GeforceGTX1660SUPER,Geforce GTX 1660 SUPER ,1,17576,12770,1,1628990,HP 280 Pro G8 MT 455P6PA,17677913,1,M.2,M.2,1000.0,0
3013,1,i5-10400,DDR4,8,M.2,256GB,UHDGraphics630,UHD Graphics 630 ,1,12309,1279,0,727000,DELL 보스트로 3888 MT-9,15689219,0,M.2,M.2,256,0
3014,1,i5-10400,DDR4,8,M.2,512GB,UHDGraphics630,UHD Graphics 630 ,1,12309,1279,0,814240,DELL 보스트로 3888 MT-9,16290236,0,M.2,M.2,512,0
3015,1,i5-10400,DDR4,8,M.2,1TB,UHDGraphics630,UHD Graphics 630 ,1,12309,1279,0,893890,DELL 보스트로 3888 MT-9,17105252,0,M.2,M.2,1000.0,0
3016,1,i5-10400,DDR4,8,M.2,2TB,UHDGraphics630,UHD Graphics 630 ,1,12309,1279,0,1070890,DELL 보스트로 3888 MT-9,17105207,0,M.2,M.2,2000.0,0
3017,1,i5-10400,DDR4,16,M.2,256GB,UHDGraphics630,UHD Graphics 630 ,1,12309,1279,0,805390,DELL 보스트로 3888 MT-9,17105063,0,M.2,M.2,256,0
3018,1,i5-10400,DDR4,16,M.2,512GB,UHDGraphics630,UHD Graphics 630 ,1,12309,1279,0,885040,DELL 보스트로 3888 MT-9,17104961,0,M.2,M.2,512,0
3019,1,i5-10400,DDR4,16,M.2,1TB,UHDGraphics630,UHD Graphics 630 ,1,12309,1279,0,964690,DELL 보스트로 3888 MT-9,17104901,0,M.2,M.2,1000.0,0
3020,1,i5-10400,DDR4,16,M.2,2TB,UHDGraphics630,UHD Graphics 630 ,1,12309,1279,0,1141690,DELL 보스트로 3888 MT-9,17104826,0,M.2,M.2,2000.0,0
3021,1,i5-10400F,DDR4,8,SSD,240GB,GeforceGTX1650,Geforce GTX 1650 4GB,0,12370,7820,1,649000,프리플로우 ELITE GAMING i5,11594918,1,SSD,SSD,240,0
3022,1,i5-1235U,DDR4,8,M.2,512GB,IrisXeGraphics,Iris Xe Graphics ,0,13409,0,0,918990,HP 27-cb1005kl,17517920,0,M.2,M.2,512,0
3023,1,i5-1235U,DDR4,16,M.2,512GB,IrisXeGraphics,Iris Xe Graphics ,0,13409,0,0,1027970,HP 27-cb1005kl,17546096,0,M.2,M.2,512,0
3024,1,i5-1135G7,DDR4,8,M.2,256GB,IrisXeGraphics,Iris Xe Graphics ,1,10044,0,0,1193370,삼성전자 올인원PC DM530ADA-LL59W,16968179,0,M.2,M.2,256,0
3025,1,i5-1135G7,DDR4,8,M.2,512GB,IrisXeGraphics,Iris Xe Graphics ,1,10044,0,0,1246710,삼성전자 올인원PC DM530ADA-LL59W,16968284,0,M.2,M.2,512,0
3026,1,i5-1135G7,DDR4,8,M.2,1TB,IrisXeGraphics,Iris Xe Graphics ,1,10044,0,0,1334580,삼성전자 올인원PC DM530ADA-LL59W,16968326,0,M.2,M.2,1000.0,0
3027,1,i5-1135G7,DDR4,8,M.2,2TB,IrisXeGraphics,Iris Xe Graphics ,1,10044,0,0,1539220,삼성전자 올인원PC DM530ADA-LL59W,16968344,0,M.2,M.2,2000.0,0
